absolute_risk_gap,native_stratum,pair_id,signed_risk_gap_less_safe_minus_safer
0.171875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2237,0.171875
0.875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2288,0.875
4.59375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2305,4.59375
0.96875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2323,-0.96875
8.203125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2354,8.203125
1.37890625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2358,1.37890625
1.546875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2373,1.546875
0.25,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2377,0.25
0.765625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2384,0.765625
0.109375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2388,-0.109375
0.4375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2393,0.4375
0.25,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2399,0.25
0.125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2426,-0.125
1.76953125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2436,1.76953125
0.125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2443,-0.125
1.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2444,1.03125
1.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2449,1.03125
1.845703125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2452,-1.845703125
3.1328125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2458,3.1328125
0.0,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2470,0.0
1.390625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2475,1.390625
0.21875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2483,0.21875
1.78125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2487,1.78125
0.125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2489,0.125
4.5234375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2518,4.5234375
0.84375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2537,0.84375
0.9375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2543,0.9375
6.7578125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2556,6.7578125
0.564453125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2585,0.564453125
0.671875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2597,0.671875
0.078125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2616,-0.078125
0.0625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2631,0.0625
0.4375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2638,0.4375
0.5,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2669,0.5
0.828125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2671,-0.828125
1.3125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2678,1.3125
0.2734375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2680,0.2734375
3.3876953125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2687,3.3876953125
4.9296875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2689,4.9296875
1.578125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2713,1.578125
12.3046875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2735,12.3046875
0.453125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2755,0.453125
0.46875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2784,0.46875
3.46875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2807,-3.46875
2.9833984375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2825,2.9833984375
4.3359375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2828,4.3359375
1.857421875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2845,-1.857421875
1.265625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2865,-1.265625
0.078125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:2888,-0.078125
0.125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:2905,0.125
2.90234375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:2956,2.90234375
8.984375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2958,8.984375
8.328125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:2974,8.328125
2.3046875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3017,2.3046875
0.84375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3056,-0.84375
0.78125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3070,-0.78125
0.671875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3106,-0.671875
1.046875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3108,-1.046875
2.548828125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3109,2.548828125
1.8828125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3148,1.8828125
0.375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3152,-0.375
2.71875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3167,2.71875
2.59912109375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3208,2.59912109375
7.25,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3230,7.25
3.1328125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3258,3.1328125
1.71875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3259,1.71875
0.5,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3264,0.5
1.859375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3274,1.859375
2.515625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3293,-2.515625
0.0625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3306,-0.0625
0.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3326,0.03125
1.34375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3342,1.34375
4.875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3348,4.875
0.015625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3371,0.015625
2.28125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3376,2.28125
2.921875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3404,2.921875
2.12890625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3406,2.12890625
3.34375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3426,3.34375
0.171875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3446,-0.171875
0.1875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3454,-0.1875
0.1875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3471,0.1875
1.6875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3477,1.6875
0.875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3509,0.875
0.65625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3519,-0.65625
1.171875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3530,1.171875
8.40625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3566,8.40625
0.1875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3568,0.1875
0.21875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3596,0.21875
4.869140625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3609,4.869140625
0.28125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3665,0.28125
3.609375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3718,3.609375
0.484375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3721,0.484375
0.3125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3722,-0.3125
3.546875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3725,3.546875
0.625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3736,0.625
0.986328125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3749,0.986328125
1.171875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3760,1.171875
4.453125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3774,4.453125
0.5625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3787,0.5625
0.15625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3793,-0.15625
3.7265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3818,3.7265625
0.75,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3822,-0.75
7.34375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3847,7.34375
1.25,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3849,-1.25
1.265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3863,-1.265625
0.9296875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3876,-0.9296875
0.5625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3893,0.5625
8.78125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3906,8.78125
4.63671875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:3943,4.63671875
0.125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:3956,-0.125
1.35546875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:3995,1.35546875
0.78125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:3999,-0.78125
0.171875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4014,0.171875
1.2421875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4025,1.2421875
0.25,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4045,-0.25
9.5625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4046,9.5625
0.46875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4077,-0.46875
0.265625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4085,0.265625
0.625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4101,0.625
0.484375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4102,-0.484375
0.53125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4107,0.53125
0.609375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4113,-0.609375
0.859375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4129,0.859375
0.8125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4154,-0.8125
7.234375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4171,7.234375
1.0,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4178,1.0
0.984375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4216,0.984375
0.1015625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4220,0.1015625
0.515625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4238,0.515625
1.5,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4284,1.5
0.921875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4287,0.921875
0.828125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4288,-0.828125
3.0546875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4293,3.0546875
3.8125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4303,-3.8125
1.125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4317,1.125
0.59375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4346,0.59375
0.203125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4355,-0.203125
1.796875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4383,-1.796875
2.1015625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4400,-2.1015625
5.453125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4403,5.453125
1.640625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4416,-1.640625
5.0,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4419,5.0
1.609375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4421,-1.609375
0.953125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4434,0.953125
0.5,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4437,-0.5
5.7734375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4448,5.7734375
0.0390625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4465,-0.0390625
2.4384765625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4490,2.4384765625
0.0888671875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4493,0.0888671875
3.125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4513,3.125
0.09375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4520,-0.09375
0.375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4529,-0.375
0.59375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4555,-0.59375
7.015625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4558,7.015625
1.984375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4593,-1.984375
0.71875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4594,-0.71875
2.390625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4600,-2.390625
0.53125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4601,-0.53125
3.029296875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4633,-3.029296875
0.109375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4663,0.109375
0.875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4679,0.875
0.75,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4727,0.75
6.2666015625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4730,6.2666015625
1.859375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4733,1.859375
0.640625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4738,0.640625
2.625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4745,2.625
0.828125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4786,0.828125
0.953125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4795,0.953125
2.109375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4822,-2.109375
1.97265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4831,1.97265625
0.21875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4842,0.21875
3.046875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:4932,-3.046875
0.78125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4935,-0.78125
2.234375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4948,2.234375
7.078125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4949,7.078125
0.578125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:4973,-0.578125
8.697265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:4983,8.697265625
1.265625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:4994,-1.265625
2.6953125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5022,2.6953125
0.5,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5025,-0.5
1.078125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5055,-1.078125
0.75,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5062,0.75
1.021484375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5071,-1.021484375
0.3935546875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5092,0.3935546875
7.8984375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5097,7.8984375
1.6875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5113,-1.6875
0.921875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5126,-0.921875
0.65625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5138,0.65625
3.998046875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5141,3.998046875
0.15625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5142,0.15625
0.71875,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5172,0.71875
0.71875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5183,-0.71875
4.1630859375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5186,-4.1630859375
0.6640625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5189,0.6640625
0.40625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5226,0.40625
1.015625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5249,-1.015625
0.75,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5273,-0.75
0.421875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5284,0.421875
0.859375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5316,-0.859375
1.46875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5328,1.46875
1.0546875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5339,1.0546875
1.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5341,1.03125
0.4375,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5347,-0.4375
0.140625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5348,0.140625
0.265625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5352,-0.265625
0.34375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5353,-0.34375
0.0,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5362,0.0
0.15625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5369,0.15625
1.015625,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5389,1.015625
0.75,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5402,-0.75
3.0546875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5436,3.0546875
0.203125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5440,-0.203125
7.234375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5459,7.234375
4.265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5462,4.265625
0.25,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5519,-0.25
1.01953125,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5526,1.01953125
1.5625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5542,1.5625
0.734375,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5543,0.734375
3.21484375,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5552,3.21484375
0.015625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5559,-0.015625
0.515625,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5561,0.515625
0.26171875,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5572,-0.26171875
3.609375,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5596,3.609375
1.0625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5625,1.0625
6.013671875,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5636,6.013671875
0.3125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5656,-0.3125
0.125,L2_category_difference_tied_safety_and_severity,Alpaca-7B-train.jsonl:5695,0.125
5.125,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5735,5.125
0.25,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5736,0.25
5.5,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5754,5.5
0.03125,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5756,0.03125
0.0625,L3_severity_difference_same_safety_state,Alpaca-7B-train.jsonl:5763,0.0625
1.21875,L1_no_recorded_safety_field_difference,Alpaca-7B-train.jsonl:5767,1.21875
1.47265625,L4_safety_boundary_difference,Alpaca-7B-train.jsonl:5810,1.47265625
